_column	_row	_well	barcodenr	barcodetype_genomic	barcodetype_transcriptomic	cellcount	clone_id	date_sorted	experiment	indexnr	library_type	limsid	plate_id	platenr	shield	tamox_ind	timepoint	tubenr
18	E	E18	114	BCv3_set1	BCv3_set2	1	R66	20190724	T1	4	Dam&T	KIN3801	T0114	14	[1/1000]	yes	8	8
18	F	F18	138	BCv3_set1	BCv3_set2	1	R66	20190724	T1	4	Dam&T	KIN3801	T0114	14	[1/1000]	yes	8	8
18	G	G18	162	BCv3_set1	BCv3_set2	1	R66	20190724	T1	4	Dam&T	KIN3801	T0114	14	[1/1000]	yes	8	8
18	H	H18	186	BCv3_set1	BCv3_set2	1	R66	20190724	T1	4	Dam&T	KIN3801	T0114	14	[1/1000]	yes	8	8
18	I	I18	210	BCv3_set1	BCv3_set2	1	R66	20190724	T1	4	Dam&T	KIN3801	T0114	14	[1/1000]	yes	8	8
18	J	J18	234	BCv3_set1	BCv3_set2	1	R66	20190724	T1	4	Dam&T	KIN3801	T0114	14	[1/1000]	yes	8	8
18	K	K18	258	BCv3_set1	BCv3_set2	1	R66	20190724	T1	4	Dam&T	KIN3801	T0114	14	[1/1000]	yes	8	8
18	L	L18	282	BCv3_set1	BCv3_set2	1	R66	20190724	T1	4	Dam&T	KIN3801	T0114	14	[1/1000]	yes	8	8
18	M	M18	306	BCv3_set1	BCv3_set2	1	R66	20190724	T1	4	Dam&T	KIN3801	T0114	14	[1/1000]	yes	8	8
18	N	N18	330	BCv3_set1	BCv3_set2	1	R66	20190724	T1	4	Dam&T	KIN3801	T0114	14	[1/1000]	yes	8	8
18	O	O18	354	BCv3_set1	BCv3_set2	1	R66	20190724	T1	4	Dam&T	KIN3801	T0114	14	[1/1000]	yes	8	8
18	P	P18	378	BCv3_set1	BCv3_set2	1	R66	20190724	T1	4	Dam&T	KIN3801	T0114	14	[1/1000]	yes	8	8
19	A	A19	19	BCv3_set1	BCv3_set2	1	R66	20190724	T1	4	Dam&T	KIN3801	T0114	14	[1/1000]	yes	8	8
19	B	B19	43	BCv3_set1	BCv3_set2	1	R66	20190724	T1	4	Dam&T	KIN3801	T0114	14	[1/1000]	yes	8	8
19	C	C19	67	BCv3_set1	BCv3_set2	1	R66	20190724	T1	4	Dam&T	KIN3801	T0114	14	[1/1000]	yes	8	8
19	D	D19	91	BCv3_set1	BCv3_set2	1	R66	20190724	T1	4	Dam&T	KIN3801	T0114	14	[1/1000]	yes	8	8
19	E	E19	115	BCv3_set1	BCv3_set2	1	R66	20190724	T1	4	Dam&T	KIN3801	T0114	14	[1/1000]	yes	8	8
19	F	F19	139	BCv3_set1	BCv3_set2	1	R66	20190724	T1	4	Dam&T	KIN3801	T0114	14	[1/1000]	yes	8	8
19	G	G19	163	BCv3_set1	BCv3_set2	1	R66	20190724	T1	4	Dam&T	KIN3801	T0114	14	[1/1000]	yes	8	8
19	H	H19	187	BCv3_set1	BCv3_set2	1	R66	20190724	T1	4	Dam&T	KIN3801	T0114	14	[1/1000]	yes	8	8
19	I	I19	211	BCv3_set1	BCv3_set2	1	R66	20190724	T1	4	Dam&T	KIN3801	T0114	14	[1/1000]	yes	8	8
19	J	J19	235	BCv3_set1	BCv3_set2	1	R66	20190724	T1	4	Dam&T	KIN3801	T0114	14	[1/1000]	yes	8	8
19	K	K19	259	BCv3_set1	BCv3_set2	1	R66	20190724	T1	4	Dam&T	KIN3801	T0114	14	[1/1000]	yes	8	8
19	L	L19	283	BCv3_set1	BCv3_set2	1	R66	20190724	T1	4	Dam&T	KIN3801	T0114	14	[1/1000]	yes	8	8
19	M	M19	307	BCv3_set1	BCv3_set2	1	R66	20190724	T1	4	Dam&T	KIN3801	T0114	14	[1/1000]	yes	8	8
19	N	N19	331	BCv3_set1	BCv3_set2	1	R66	20190724	T1	4	Dam&T	KIN3801	T0114	14	[1/1000]	yes	8	8
19	O	O19	355	BCv3_set1	BCv3_set2	1	R66	20190724	T1	4	Dam&T	KIN3801	T0114	14	[1/1000]	yes	8	8
19	P	P19	379	BCv3_set1	BCv3_set2	1	R66	20190724	T1	4	Dam&T	KIN3801	T0114	14	[1/1000]	yes	8	8
20	A	A20	20	BCv3_set1	BCv3_set2	1	R66	20190724	T1	4	Dam&T	KIN3801	T0114	14	[1/1000]	yes	8	8
20	B	B20	44	BCv3_set1	BCv3_set2	1	R66	20190724	T1	4	Dam&T	KIN3801	T0114	14	[1/1000]	yes	8	8
20	C	C20	68	BCv3_set1	BCv3_set2	1	R66	20190724	T1	4	Dam&T	KIN3801	T0114	14	[1/1000]	yes	8	8
20	D	D20	92	BCv3_set1	BCv3_set2	1	R66	20190724	T1	4	Dam&T	KIN3801	T0114	14	[1/1000]	yes	8	8
20	E	E20	116	BCv3_set1	BCv3_set2	1	R66	20190724	T1	4	Dam&T	KIN3801	T0114	14	[1/1000]	yes	8	8
20	F	F20	140	BCv3_set1	BCv3_set2	1	R66	20190724	T1	4	Dam&T	KIN3801	T0114	14	[1/1000]	yes	8	8
20	G	G20	164	BCv3_set1	BCv3_set2	1	R66	20190724	T1	4	Dam&T	KIN3801	T0114	14	[1/1000]	yes	8	8
20	H	H20	188	BCv3_set1	BCv3_set2	1	R66	20190724	T1	4	Dam&T	KIN3801	T0114	14	[1/1000]	yes	8	8
20	I	I20	212	BCv3_set1	BCv3_set2	1	R66	20190724	T1	4	Dam&T	KIN3801	T0114	14	[1/1000]	yes	8	8
20	J	J20	236	BCv3_set1	BCv3_set2	1	R66	20190724	T1	4	Dam&T	KIN3801	T0114	14	[1/1000]	yes	8	8
20	K	K20	260	BCv3_set1	BCv3_set2	1	R66	20190724	T1	4	Dam&T	KIN3801	T0114	14	[1/1000]	yes	8	8
20	L	L20	284	BCv3_set1	BCv3_set2	1	R66	20190724	T1	4	Dam&T	KIN3801	T0114	14	[1/1000]	yes	8	8
20	M	M20	308	BCv3_set1	BCv3_set2	1	R66	20190724	T1	4	Dam&T	KIN3801	T0114	14	[1/1000]	yes	8	8
20	N	N20	332	BCv3_set1	BCv3_set2	1	R66	20190724	T1	4	Dam&T	KIN3801	T0114	14	[1/1000]	yes	8	8
20	O	O20	356	BCv3_set1	BCv3_set2	1	R66	20190724	T1	4	Dam&T	KIN3801	T0114	14	[1/1000]	yes	8	8
20	P	P20	380	BCv3_set1	BCv3_set2	1	R66	20190724	T1	4	Dam&T	KIN3801	T0114	14	[1/1000]	yes	8	8
21	A	A21	21	BCv3_set1	BCv3_set2	1	R66	20190724	T1	4	Dam&T	KIN3801	T0114	14	[1/1000]	yes	8	8
21	B	B21	45	BCv3_set1	BCv3_set2	1	R66	20190724	T1	4	Dam&T	KIN3801	T0114	14	[1/1000]	yes	8	8
21	C	C21	69	BCv3_set1	BCv3_set2	1	R66	20190724	T1	4	Dam&T	KIN3801	T0114	14	[1/1000]	yes	8	8
21	D	D21	93	BCv3_set1	BCv3_set2	1	R66	20190724	T1	4	Dam&T	KIN3801	T0114	14	[1/1000]	yes	8	8
21	E	E21	117	BCv3_set1	BCv3_set2	1	R66	20190724	T1	4	Dam&T	KIN3801	T0114	14	[1/1000]	yes	8	8
21	F	F21	141	BCv3_set1	BCv3_set2	1	R66	20190724	T1	4	Dam&T	KIN3801	T0114	14	[1/1000]	yes	8	8
21	G	G21	165	BCv3_set1	BCv3_set2	1	R66	20190724	T1	4	Dam&T	KIN3801	T0114	14	[1/1000]	yes	8	8
21	H	H21	189	BCv3_set1	BCv3_set2	1	R66	20190724	T1	4	Dam&T	KIN3801	T0114	14	[1/1000]	yes	8	8
21	I	I21	213	BCv3_set1	BCv3_set2	1	R66	20190724	T1	4	Dam&T	KIN3801	T0114	14	[1/1000]	yes	8	8
21	J	J21	237	BCv3_set1	BCv3_set2	1	R66	20190724	T1	4	Dam&T	KIN3801	T0114	14	[1/1000]	yes	8	8
21	K	K21	261	BCv3_set1	BCv3_set2	1	R66	20190724	T1	4	Dam&T	KIN3801	T0114	14	[1/1000]	yes	8	8
21	L	L21	285	BCv3_set1	BCv3_set2	1	R66	20190724	T1	4	Dam&T	KIN3801	T0114	14	[1/1000]	yes	8	8
21	M	M21	309	BCv3_set1	BCv3_set2	1	R66	20190724	T1	4	Dam&T	KIN3801	T0114	14	[1/1000]	yes	8	8
21	N	N21	333	BCv3_set1	BCv3_set2	1	R66	20190724	T1	4	Dam&T	KIN3801	T0114	14	[1/1000]	yes	8	8
21	O	O21	357	BCv3_set1	BCv3_set2	1	R66	20190724	T1	4	Dam&T	KIN3801	T0114	14	[1/1000]	yes	8	8
21	P	P21	381	BCv3_set1	BCv3_set2	1	R66	20190724	T1	4	Dam&T	KIN3801	T0114	14	[1/1000]	yes	8	8
22	A	A22	22	BCv3_set1	BCv3_set2	1	R66	20190724	T1	4	Dam&T	KIN3801	T0114	14	[1/1000]	yes	8	8
22	B	B22	46	BCv3_set1	BCv3_set2	1	R66	20190724	T1	4	Dam&T	KIN3801	T0114	14	[1/1000]	yes	8	8
22	C	C22	70	BCv3_set1	BCv3_set2	1	R66	20190724	T1	4	Dam&T	KIN3801	T0114	14	[1/1000]	yes	8	8
22	D	D22	94	BCv3_set1	BCv3_set2	1	R66	20190724	T1	4	Dam&T	KIN3801	T0114	14	[1/1000]	yes	8	8
22	E	E22	118	BCv3_set1	BCv3_set2	1	R66	20190724	T1	4	Dam&T	KIN3801	T0114	14	[1/1000]	yes	8	8
22	F	F22	142	BCv3_set1	BCv3_set2	1	R66	20190724	T1	4	Dam&T	KIN3801	T0114	14	[1/1000]	yes	8	8
22	G	G22	166	BCv3_set1	BCv3_set2	1	R66	20190724	T1	4	Dam&T	KIN3801	T0114	14	[1/1000]	yes	8	8
22	H	H22	190	BCv3_set1	BCv3_set2	1	R66	20190724	T1	4	Dam&T	KIN3801	T0114	14	[1/1000]	yes	8	8
22	I	I22	214	BCv3_set1	BCv3_set2	1	R66	20190724	T1	4	Dam&T	KIN3801	T0114	14	[1/1000]	yes	8	8
22	J	J22	238	BCv3_set1	BCv3_set2	1	R66	20190724	T1	4	Dam&T	KIN3801	T0114	14	[1/1000]	yes	8	8
22	K	K22	262	BCv3_set1	BCv3_set2	1	R66	20190724	T1	4	Dam&T	KIN3801	T0114	14	[1/1000]	yes	8	8
22	L	L22	286	BCv3_set1	BCv3_set2	1	R66	20190724	T1	4	Dam&T	KIN3801	T0114	14	[1/1000]	yes	8	8
22	M	M22	310	BCv3_set1	BCv3_set2	1	R66	20190724	T1	4	Dam&T	KIN3801	T0114	14	[1/1000]	yes	8	8
22	N	N22	334	BCv3_set1	BCv3_set2	1	R66	20190724	T1	4	Dam&T	KIN3801	T0114	14	[1/1000]	yes	8	8
22	O	O22	358	BCv3_set1	BCv3_set2	1	R66	20190724	T1	4	Dam&T	KIN3801	T0114	14	[1/1000]	yes	8	8
22	P	P22	382	BCv3_set1	BCv3_set2	1	R66	20190724	T1	4	Dam&T	KIN3801	T0114	14	[1/1000]	yes	8	8
23	A	A23	23	BCv3_set1	BCv3_set2	1	R66	20190724	T1	4	Dam&T	KIN3801	T0114	14	[1/1000]	yes	8	8
23	B	B23	47	BCv3_set1	BCv3_set2	1	R66	20190724	T1	4	Dam&T	KIN3801	T0114	14	[1/1000]	yes	8	8
23	C	C23	71	BCv3_set1	BCv3_set2	1	R66	20190724	T1	4	Dam&T	KIN3801	T0114	14	[1/1000]	yes	8	8
23	D	D23	95	BCv3_set1	BCv3_set2	1	R66	20190724	T1	4	Dam&T	KIN3801	T0114	14	[1/1000]	yes	8	8
23	E	E23	119	BCv3_set1	BCv3_set2	1	R66	20190724	T1	4	Dam&T	KIN3801	T0114	14	[1/1000]	yes	8	8
23	F	F23	143	BCv3_set1	BCv3_set2	1	R66	20190724	T1	4	Dam&T	KIN3801	T0114	14	[1/1000]	yes	8	8
23	G	G23	167	BCv3_set1	BCv3_set2	1	R66	20190724	T1	4	Dam&T	KIN3801	T0114	14	[1/1000]	yes	8	8
23	H	H23	191	BCv3_set1	BCv3_set2	1	R66	20190724	T1	4	Dam&T	KIN3801	T0114	14	[1/1000]	yes	8	8
23	I	I23	215	BCv3_set1	BCv3_set2	1	R66	20190724	T1	4	Dam&T	KIN3801	T0114	14	[1/1000]	yes	8	8
23	J	J23	239	BCv3_set1	BCv3_set2	1	R66	20190724	T1	4	Dam&T	KIN3801	T0114	14	[1/1000]	yes	8	8
23	K	K23	263	BCv3_set1	BCv3_set2	1	R66	20190724	T1	4	Dam&T	KIN3801	T0114	14	[1/1000]	yes	8	8
23	L	L23	287	BCv3_set1	BCv3_set2	1	R66	20190724	T1	4	Dam&T	KIN3801	T0114	14	[1/1000]	yes	8	8
23	M	M23	311	BCv3_set1	BCv3_set2	1	R66	20190724	T1	4	Dam&T	KIN3801	T0114	14	[1/1000]	yes	8	8
23	N	N23	335	BCv3_set1	BCv3_set2	1	R66	20190724	T1	4	Dam&T	KIN3801	T0114	14	[1/1000]	yes	8	8
23	O	O23	359	BCv3_set1	BCv3_set2	1	R66	20190724	T1	4	Dam&T	KIN3801	T0114	14	[1/1000]	yes	8	8
23	P	P23	383	BCv3_set1	BCv3_set2	1	R66	20190724	T1	4	Dam&T	KIN3801	T0114	14	[1/1000]	yes	8	8
24	A	A24	24	BCv3_set1	BCv3_set2	1	R66	20190724	T1	4	Dam&T	KIN3801	T0114	14	[1/1000]	yes	8	8
24	B	B24	48	BCv3_set1	BCv3_set2	1	R66	20190724	T1	4	Dam&T	KIN3801	T0114	14	[1/1000]	yes	8	8
24	C	C24	72	BCv3_set1	BCv3_set2	1	R66	20190724	T1	4	Dam&T	KIN3801	T0114	14	[1/1000]	yes	8	8
24	D	D24	96	BCv3_set1	BCv3_set2	1	R66	20190724	T1	4	Dam&T	KIN3801	T0114	14	[1/1000]	yes	8	8
24	E	E24	120	BCv3_set1	BCv3_set2	1	R66	20190724	T1	4	Dam&T	KIN3801	T0114	14	[1/1000]	yes	8	8
24	F	F24	144	BCv3_set1	BCv3_set2	1	R66	20190724	T1	4	Dam&T	KIN3801	T0114	14	[1/1000]	yes	8	8
24	G	G24	168	BCv3_set1	BCv3_set2	1	R66	20190724	T1	4	Dam&T	KIN3801	T0114	14	[1/1000]	yes	8	8
24	H	H24	192	BCv3_set1	BCv3_set2	1	R66	20190724	T1	4	Dam&T	KIN3801	T0114	14	[1/1000]	yes	8	8
24	I	I24	216	BCv3_set1	BCv3_set2	1	R66	20190724	T1	4	Dam&T	KIN3801	T0114	14	[1/1000]	yes	8	8
24	J	J24	240	BCv3_set1	BCv3_set2	1	R66	20190724	T1	4	Dam&T	KIN3801	T0114	14	[1/1000]	yes	8	8
24	K	K24	264	BCv3_set1	BCv3_set2	1	R66	20190724	T1	4	Dam&T	KIN3801	T0114	14	[1/1000]	yes	8	8
24	L	L24	288	BCv3_set1	BCv3_set2	0	R66	20190724	T1	4	Dam&T	KIN3801	T0114	14	[1/1000]	yes	8	8
24	M	M24	312	BCv3_set1	BCv3_set2	0	R66	20190724	T1	4	Dam&T	KIN3801	T0114	14	[1/1000]	yes	8	8
24	N	N24	336	BCv3_set1	BCv3_set2	0	R66	20190724	T1	4	Dam&T	KIN3801	T0114	14	[1/1000]	yes	8	8
24	O	O24	360	BCv3_set1	BCv3_set2	0	R66	20190724	T1	4	Dam&T	KIN3801	T0114	14	[1/1000]	yes	8	8
24	P	P24	384	BCv3_set1	BCv3_set2	0	R66	20190724	T1	4	Dam&T	KIN3801	T0114	14	[1/1000]	yes	8	8
1	A	A1	1	BCv3_set1	BCv3_set2	10	B34	20190724	T1	11	Dam&T	KIN3801	T0101	1	[1/5000]	no	4	1
1	B	B1	25	BCv3_set1	BCv3_set2	10	B34	20190724	T1	11	Dam&T	KIN3801	T0101	1	[1/5000]	no	4	1
1	C	C1	49	BCv3_set1	BCv3_set2	10	B34	20190724	T1	11	Dam&T	KIN3801	T0101	1	[1/5000]	no	4	1
1	D	D1	73	BCv3_set1	BCv3_set2	10	B34	20190724	T1	11	Dam&T	KIN3801	T0101	1	[1/5000]	no	4	1
1	E	E1	97	BCv3_set1	BCv3_set2	10	B34	20190724	T1	11	Dam&T	KIN3801	T0101	1	[1/5000]	no	4	1
1	F	F1	121	BCv3_set1	BCv3_set2	10	B34	20190724	T1	11	Dam&T	KIN3801	T0101	1	[1/5000]	no	4	1
1	G	G1	145	BCv3_set1	BCv3_set2	10	B34	20190724	T1	11	Dam&T	KIN3801	T0101	1	[1/5000]	no	4	1
1	H	H1	169	BCv3_set1	BCv3_set2	10	B34	20190724	T1	11	Dam&T	KIN3801	T0101	1	[1/5000]	no	4	1
5	A	A5	5	BCv3_set1	BCv3_set2	10	B34	20190724	T1	11	Dam&T	KIN3801	T0101	1	[1/5000]	yes	4	2
5	B	B5	29	BCv3_set1	BCv3_set2	10	B34	20190724	T1	11	Dam&T	KIN3801	T0101	1	[1/5000]	yes	4	2
5	C	C5	53	BCv3_set1	BCv3_set2	10	B34	20190724	T1	11	Dam&T	KIN3801	T0101	1	[1/5000]	yes	4	2
5	D	D5	77	BCv3_set1	BCv3_set2	10	B34	20190724	T1	11	Dam&T	KIN3801	T0101	1	[1/5000]	yes	4	2
5	E	E5	101	BCv3_set1	BCv3_set2	10	B34	20190724	T1	11	Dam&T	KIN3801	T0101	1	[1/5000]	yes	4	2
5	F	F5	125	BCv3_set1	BCv3_set2	10	B34	20190724	T1	11	Dam&T	KIN3801	T0101	1	[1/5000]	yes	4	2
5	G	G5	149	BCv3_set1	BCv3_set2	10	B34	20190724	T1	11	Dam&T	KIN3801	T0101	1	[1/5000]	yes	4	2
5	H	H5	173	BCv3_set1	BCv3_set2	10	B34	20190724	T1	11	Dam&T	KIN3801	T0101	1	[1/5000]	yes	4	2
9	A	A9	9	BCv3_set1	BCv3_set2	10	B34	20190724	T1	11	Dam&T	KIN3801	T0101	1	[1/1000]	no	4	3
9	B	B9	33	BCv3_set1	BCv3_set2	10	B34	20190724	T1	11	Dam&T	KIN3801	T0101	1	[1/1000]	no	4	3
9	C	C9	57	BCv3_set1	BCv3_set2	10	B34	20190724	T1	11	Dam&T	KIN3801	T0101	1	[1/1000]	no	4	3
9	D	D9	81	BCv3_set1	BCv3_set2	10	B34	20190724	T1	11	Dam&T	KIN3801	T0101	1	[1/1000]	no	4	3
9	E	E9	105	BCv3_set1	BCv3_set2	10	B34	20190724	T1	11	Dam&T	KIN3801	T0101	1	[1/1000]	no	4	3
9	F	F9	129	BCv3_set1	BCv3_set2	10	B34	20190724	T1	11	Dam&T	KIN3801	T0101	1	[1/1000]	no	4	3
9	G	G9	153	BCv3_set1	BCv3_set2	10	B34	20190724	T1	11	Dam&T	KIN3801	T0101	1	[1/1000]	no	4	3
9	H	H9	177	BCv3_set1	BCv3_set2	10	B34	20190724	T1	11	Dam&T	KIN3801	T0101	1	[1/1000]	no	4	3
17	A	A17	17	BCv3_set1	BCv3_set2	10	B34	20190724	T1	11	Dam&T	KIN3801	T0101	1	[1/1000]	yes	4	4
17	B	B17	41	BCv3_set1	BCv3_set2	10	B34	20190724	T1	11	Dam&T	KIN3801	T0101	1	[1/1000]	yes	4	4
17	C	C17	65	BCv3_set1	BCv3_set2	10	B34	20190724	T1	11	Dam&T	KIN3801	T0101	1	[1/1000]	yes	4	4
17	D	D17	89	BCv3_set1	BCv3_set2	10	B34	20190724	T1	11	Dam&T	KIN3801	T0101	1	[1/1000]	yes	4	4
17	E	E17	113	BCv3_set1	BCv3_set2	10	B34	20190724	T1	11	Dam&T	KIN3801	T0101	1	[1/1000]	yes	4	4
17	F	F17	137	BCv3_set1	BCv3_set2	10	B34	20190724	T1	11	Dam&T	KIN3801	T0101	1	[1/1000]	yes	4	4
17	G	G17	161	BCv3_set1	BCv3_set2	10	B34	20190724	T1	11	Dam&T	KIN3801	T0101	1	[1/1000]	yes	4	4
17	H	H17	185	BCv3_set1	BCv3_set2	10	B34	20190724	T1	11	Dam&T	KIN3801	T0101	1	[1/1000]	yes	4	4
1	A	A1	1	BCv3_set1	BCv3_set2	10	R66	20190724	T1	13	Dam&T	KIN3801	T0111	11	[1/5000]	no	8	5
1	B	B1	25	BCv3_set1	BCv3_set2	10	R66	20190724	T1	13	Dam&T	KIN3801	T0111	11	[1/5000]	no	8	5
1	C	C1	49	BCv3_set1	BCv3_set2	10	R66	20190724	T1	13	Dam&T	KIN3801	T0111	11	[1/5000]	no	8	5
1	D	D1	73	BCv3_set1	BCv3_set2	10	R66	20190724	T1	13	Dam&T	KIN3801	T0111	11	[1/5000]	no	8	5
1	E	E1	97	BCv3_set1	BCv3_set2	10	R66	20190724	T1	13	Dam&T	KIN3801	T0111	11	[1/5000]	no	8	5
1	F	F1	121	BCv3_set1	BCv3_set2	10	R66	20190724	T1	13	Dam&T	KIN3801	T0111	11	[1/5000]	no	8	5
1	G	G1	145	BCv3_set1	BCv3_set2	10	R66	20190724	T1	13	Dam&T	KIN3801	T0111	11	[1/5000]	no	8	5
1	H	H1	169	BCv3_set1	BCv3_set2	10	R66	20190724	T1	13	Dam&T	KIN3801	T0111	11	[1/5000]	no	8	5
5	A	A5	5	BCv3_set1	BCv3_set2	10	R66	20190724	T1	13	Dam&T	KIN3801	T0111	11	[1/5000]	yes	8	6
5	B	B5	29	BCv3_set1	BCv3_set2	10	R66	20190724	T1	13	Dam&T	KIN3801	T0111	11	[1/5000]	yes	8	6
5	C	C5	53	BCv3_set1	BCv3_set2	10	R66	20190724	T1	13	Dam&T	KIN3801	T0111	11	[1/5000]	yes	8	6
5	D	D5	77	BCv3_set1	BCv3_set2	10	R66	20190724	T1	13	Dam&T	KIN3801	T0111	11	[1/5000]	yes	8	6
5	E	E5	101	BCv3_set1	BCv3_set2	10	R66	20190724	T1	13	Dam&T	KIN3801	T0111	11	[1/5000]	yes	8	6
5	F	F5	125	BCv3_set1	BCv3_set2	10	R66	20190724	T1	13	Dam&T	KIN3801	T0111	11	[1/5000]	yes	8	6
5	G	G5	149	BCv3_set1	BCv3_set2	10	R66	20190724	T1	13	Dam&T	KIN3801	T0111	11	[1/5000]	yes	8	6
5	H	H5	173	BCv3_set1	BCv3_set2	10	R66	20190724	T1	13	Dam&T	KIN3801	T0111	11	[1/5000]	yes	8	6
9	A	A9	9	BCv3_set1	BCv3_set2	10	R66	20190724	T1	13	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
9	B	B9	33	BCv3_set1	BCv3_set2	10	R66	20190724	T1	13	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
9	C	C9	57	BCv3_set1	BCv3_set2	10	R66	20190724	T1	13	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
9	D	D9	81	BCv3_set1	BCv3_set2	10	R66	20190724	T1	13	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
9	E	E9	105	BCv3_set1	BCv3_set2	10	R66	20190724	T1	13	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
9	F	F9	129	BCv3_set1	BCv3_set2	10	R66	20190724	T1	13	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
9	G	G9	153	BCv3_set1	BCv3_set2	10	R66	20190724	T1	13	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
9	H	H9	177	BCv3_set1	BCv3_set2	10	R66	20190724	T1	13	Dam&T	KIN3801	T0111	11	[1/1000]	no	8	7
17	A	A17	17	BCv3_set1	BCv3_set2	10	R66	20190724	T1	13	Dam&T	KIN3801	T0111	11	[1/1000]	yes	8	8
17	B	B17	41	BCv3_set1	BCv3_set2	10	R66	20190724	T1	13	Dam&T	KIN3801	T0111	11	[1/1000]	yes	8	8
17	C	C17	65	BCv3_set1	BCv3_set2	10	R66	20190724	T1	13	Dam&T	KIN3801	T0111	11	[1/1000]	yes	8	8
17	D	D17	89	BCv3_set1	BCv3_set2	10	R66	20190724	T1	13	Dam&T	KIN3801	T0111	11	[1/1000]	yes	8	8
17	E	E17	113	BCv3_set1	BCv3_set2	10	R66	20190724	T1	13	Dam&T	KIN3801	T0111	11	[1/1000]	yes	8	8
17	F	F17	137	BCv3_set1	BCv3_set2	10	R66	20190724	T1	13	Dam&T	KIN3801	T0111	11	[1/1000]	yes	8	8
17	G	G17	161	BCv3_set1	BCv3_set2	10	R66	20190724	T1	13	Dam&T	KIN3801	T0111	11	[1/1000]	yes	8	8
17	H	H17	185	BCv3_set1	BCv3_set2	10	R66	20190724	T1	13	Dam&T	KIN3801	T0111	11	[1/1000]	yes	8	8
